route,time_period,forecasted_demand,forecast_confidence,max_capacity,committed_capacity,load_factor,void_capacity,utilization_strategy,planning_comment,pricing_recommendation
DEL-FRA,01-01-2026,175.2177533,0.995898752,2394,122.6524273,0.051233261,2271.347573,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,10-01-2026,181.8210345,0.983611315,2394,127.2747242,0.053164045,2266.725276,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,11-01-2026,198.2692298,0.88516237,2394,138.7884608,0.057973459,2255.211539,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,12-01-2026,167.1745267,0.941137653,2394,117.0221687,0.048881441,2276.977831,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,13-01-2026,290.2213869,0.713963467,2394,203.1549709,0.084860055,2190.845029,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,14-01-2026,384.7496614,0.694053361,2394,269.324763,0.112499901,2124.675237,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,15-01-2026,358.6056913,0.58220124,2394,251.0239839,0.104855465,2142.976016,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,16-01-2026,278.6320585,0.86948808,2394,195.042441,0.081471362,2198.957559,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,17-01-2026,352.1312034,0.633020971,2394,246.4918424,0.10296234,2147.508158,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,18-01-2026,26.23607368,0.228066031,2394,18.36525158,0.007671367,2375.634748,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,19-01-2026,242.3433315,0.897892118,2394,169.640332,0.070860623,2224.359668,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,20-01-2026,325.7672903,0.633433416,2394,228.0371032,0.095253594,2165.962897,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,21-01-2026,2301.98261,0.76309643,2394,1611.387827,0.673094331,782.6121727,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,22-01-2026,80.09600478,0.53829316,2394,56.06720334,0.023419884,2337.932797,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,23-01-2026,2051.712671,0.982033304,2394,1436.19887,0.599915986,957.8011304,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,24-01-2026,257.5352424,0.841868639,2394,180.2746696,0.075302702,2213.72533,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,25-01-2026,41.75178611,0.332128776,2394,29.22625028,0.012208125,2364.77375,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,26-01-2026,27.18897051,0.220009328,2394,19.03227936,0.007949991,2374.967721,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,27-01-2026,350.8735805,0.606135677,2394,245.6115064,0.102594614,2148.388494,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,28-01-2026,327.5561361,0.628044195,2394,229.2892952,0.095776648,2164.710705,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,29-01-2026,339.5713938,0.740862873,2394,237.6999757,0.099289881,2156.300024,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,30-01-2026,1443.571053,0.998704436,2394,1010.499737,0.422096799,1383.500263,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,31-01-2026,243.6780455,0.875427512,2394,170.5746319,0.071250891,2223.425368,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,01-02-2026,125.2052492,0.779183043,2394,87.64367441,0.036609722,2306.356326,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,02-02-2026,198.1459395,0.920691045,2394,138.7021576,0.057937409,2255.297842,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,03-02-2026,99.67449346,0.666742497,2394,69.77214542,0.029144589,2324.227855,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,04-02-2026,92.54957348,0.650338378,2394,64.78470143,0.027061279,2329.215299,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,05-02-2026,105.8650676,0.72825424,2394,74.10554731,0.030954698,2319.894453,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,06-02-2026,60.6285901,0.434020786,2394,42.44001307,0.017727658,2351.559987,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,07-02-2026,274.5667733,0.808040744,2394,192.1967413,0.080282682,2201.803259,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,08-02-2026,367.2665029,0.561883286,2394,257.086552,0.107387866,2136.913448,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,09-02-2026,14.42654618,0.123392136,2394,10.09858233,0.004218288,2383.901418,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,10-02-2026,318.0996353,0.643898111,2394,222.6697447,0.093011589,2171.330255,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,11-02-2026,343.660977,0.727892354,2394,240.5626839,0.100485666,2153.437316,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,12-02-2026,244.6111174,0.913747315,2394,171.2277822,0.071523719,2222.772218,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,13-02-2026,219.5079172,0.856006072,2394,153.655542,0.064183602,2240.344458,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,14-02-2026,752.7338116,0.960615953,2394,526.9136681,0.220097606,1867.086332,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,15-02-2026,206.2131546,0.955754697,2394,144.3492083,0.060296244,2249.650792,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,16-02-2026,193.4157144,0.993129873,2394,135.3910001,0.056554302,2258.609,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,17-02-2026,172.7643196,0.872682813,2394,120.9350237,0.050515883,2273.064976,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,18-02-2026,105.1438293,0.711931812,2394,73.60068049,0.03074381,2320.39932,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,19-02-2026,163.247218,0.975551763,2394,114.2730526,0.047733105,2279.726947,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,20-02-2026,370.2942712,0.58590324,2394,259.2059898,0.108273179,2134.79401,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,21-02-2026,1883.943255,0.709664655,2394,1318.760279,0.550860601,1075.239721,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,22-02-2026,103.5489124,0.714308273,2394,72.48423871,0.03027746,2321.515761,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,23-02-2026,214.0151395,0.946154221,2394,149.8105976,0.062577526,2244.189402,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,24-02-2026,403.0886606,0.631288831,2394,282.1620624,0.117862181,2111.837938,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,25-02-2026,349.2406293,0.736954877,2394,244.4684405,0.102117143,2149.531559,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,26-02-2026,28.50691285,0.240161961,2394,19.95483899,0.008335355,2374.045161,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,27-02-2026,99.23976616,0.627969474,2394,69.46783631,0.029017475,2324.532164,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,28-02-2026,74.31875655,0.549671136,2394,52.02312959,0.021730631,2341.97687,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,01-03-2026,216.0684787,0.954992305,2394,151.2479351,0.063177918,2242.752065,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,01-01-2026,1156.696204,0.977614955,2394,809.6873429,0.338215264,1584.312657,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,02-01-2026,1221.377126,0.846126648,2394,854.963988,0.357127815,1539.036012,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,03-01-2026,1910.896362,0.976001546,2394,1337.627454,0.558741626,1056.372546,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,04-01-2026,-29.39095906,0,2394,-20.57367134,0,2414.573671,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,05-01-2026,97.59531805,0.663243879,2394,68.31672264,0.028536643,2325.683277,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,06-01-2026,1649.667327,0.420806926,2394,1154.767129,0.482358868,1239.232871,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,07-01-2026,-28.86192168,0,2394,-20.20334518,0,2414.203345,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,08-01-2026,180.2727161,0.995923786,2394,126.1909013,0.052711321,2267.809099,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,09-01-2026,173.7653525,0.976136052,2394,121.6357467,0.050808583,2272.364253,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,10-01-2026,-82.75952279,0,2394,-57.93166595,0,2451.931666,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,11-01-2026,34.62501552,0.294340508,2394,24.23751086,0.010124274,2369.762489,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,12-01-2026,217.1550963,0.921557079,2394,152.0085674,0.063495642,2241.991433,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,13-01-2026,230.9500075,0.833981202,2394,161.6650052,0.067529242,2232.334995,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,14-01-2026,60.21973302,0.476759153,2394,42.15381311,0.017608109,2351.846187,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,15-01-2026,6.934976507,0.060736019,2394,4.854483555,0.002027771,2389.145516,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,16-01-2026,-24.54089782,0,2394,-17.17862847,0,2411.178628,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,17-01-2026,-97.68009133,0,2394,-68.37606393,0,2462.376064,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,18-01-2026,-66.69720375,0,2394,-46.68804263,0,2440.688043,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,19-01-2026,-33.11669799,0,2394,-23.18168859,0,2417.181689,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,20-01-2026,110.6154219,0.778944972,2394,77.43079531,0.032343691,2316.569205,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,21-01-2026,267.0161059,0.769967783,2394,186.9112741,0.078074885,2207.088726,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,22-01-2026,119.1639678,0.737924224,2394,83.41477745,0.034843265,2310.585223,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,23-01-2026,131.0097924,0.774600985,2394,91.70685465,0.038306957,2302.293145,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,24-01-2026,896.2773006,0.773765601,2394,627.3941104,0.262069386,1766.60589,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,25-01-2026,-39.62842878,0,2394,-27.73990015,0,2421.7399,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,26-01-2026,949.1680877,0.31748474,2394,664.4176614,0.277534529,1729.582339,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,27-01-2026,121.4609697,0.755910628,2394,85.02267882,0.035514903,2308.977321,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-FRA,28-01-2026,-48.22087306,0,2394,-33.75461114,0,2427.754611,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
